seconds,temp_comp_c
21.713,48.225
21.734,48.225
21.755,48.383
21.775,48.383
21.794,48.383
21.815,48.383
21.836,48.383
21.855,48.543
21.876,48.543
21.896,48.543
21.916,48.543
21.937,48.543
21.956,48.543
21.973,48.543
21.989,47.125
22.007,48.703
22.036,48.703
22.048,48.703
22.069,48.703
22.089,48.703
22.110,48.703
22.130,48.703
22.151,48.703
22.177,49.185
22.196,48.863
22.217,48.863
22.234,48.863
22.251,48.863
22.272,48.863
22.293,48.863
22.316,48.863
22.336,49.024
22.357,48.863
22.377,49.024
22.393,49.024
22.413,49.024
22.436,49.024
22.458,49.024
22.476,49.185
22.498,49.185
22.518,49.185
22.538,49.185
22.559,49.185
22.579,49.185
22.598,49.024
22.618,49.509
22.638,49.185
22.656,49.347
22.678,49.347
22.694,49.347
22.717,49.024
22.737,49.347
22.755,49.347
22.778,49.347
22.796,49.509
22.817,49.509
22.837,49.347
22.858,49.509
22.878,49.347
22.898,49.509
22.920,49.509
22.938,49.509
22.959,49.672
22.975,49.672
22.990,49.672
23.019,49.672
23.032,49.185
23.054,49.672
23.077,50.163
23.094,49.672
23.114,49.672
23.137,49.672
23.155,49.835
23.178,49.835
23.196,49.835
23.217,49.835
23.237,49.835
23.260,49.835
23.280,49.998
23.299,49.835
23.319,49.998
23.340,49.998
23.360,49.998
23.381,50.493
23.401,49.998
23.413,50.163
23.436,49.998
23.453,50.163
23.473,50.163
23.493,50.163
23.518,50.163
23.534,50.327
23.555,50.163
23.575,50.163
23.596,50.163
23.616,50.163
23.636,50.163
23.657,50.327
23.677,49.998
23.697,50.327
23.721,50.327
23.742,50.493
23.758,50.327
23.778,50.493
23.798,50.327
23.821,50.327
23.839,50.327
23.862,50.493
23.880,50.493
23.901,50.493
23.922,50.493
23.942,50.493
23.962,50.658
23.982,50.493
23.996,50.493
24.013,50.163
24.034,50.658
24.062,50.658
24.079,50.658
24.096,50.658
24.117,50.658
24.142,50.658
24.161,50.658
24.179,50.825
24.202,50.327
24.220,50.825
24.242,50.825
24.261,50.825
24.281,50.825
24.302,50.825
24.323,50.825
24.342,50.825
24.362,50.991
24.383,50.825
24.404,50.991
24.414,50.991
24.435,50.991
24.459,50.825
24.484,50.991
24.497,50.991
24.524,50.991
24.540,50.991
24.564,50.991
24.577,51.159
24.604,50.991
24.618,51.159
24.638,51.159
24.658,50.991
24.683,51.326
24.699,51.159
24.720,51.159
24.743,51.159
24.762,50.163
24.782,51.159
24.804,51.326
24.824,51.159
24.844,51.159
24.865,51.326
24.885,51.326
24.904,51.326
24.925,51.159
24.945,51.326
24.961,51.326
24.982,51.326
25.003,51.495
25.022,51.833
25.043,51.326
25.063,51.326
25.083,51.495
25.104,51.495
25.124,51.326
25.145,51.495
25.166,51.495
25.186,51.495
25.206,51.495
25.226,51.495
