timestamp,code10,vout_v,resistance_ohm,temp_raw_c,temp_comp_c,error_c
2025-10-31T17:47:02.3274526-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.3383280-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.3462899-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.3589903-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.3678581-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.3761761-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.3844749-07:00,487,1.570968,9085.82,27.502,27.502,0.000
2025-10-31T17:47:02.3930373-07:00,495,1.596774,9375.00,26.680,26.680,0.000
2025-10-31T17:47:02.4089357-07:00,487,1.570968,9085.82,27.502,27.502,0.000
2025-10-31T17:47:02.4178304-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.4272985-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.4382206-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.4485406-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.4590567-07:00,494,1.593548,9338.37,26.782,26.782,0.000
2025-10-31T17:47:02.4677750-07:00,487,1.570968,9085.82,27.502,27.502,0.000
2025-10-31T17:47:02.4765414-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.4890792-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.4930452-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.5089722-07:00,479,1.545161,8805.15,28.330,28.330,0.000
2025-10-31T17:47:02.5178911-07:00,486,1.567742,9050.28,27.605,27.605,0.000
2025-10-31T17:47:02.5273677-07:00,494,1.593548,9338.37,26.782,26.782,0.000
2025-10-31T17:47:02.5346068-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.5433088-07:00,488,1.574194,9121.50,27.399,27.399,0.000
2025-10-31T17:47:02.5591077-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:47:02.5677817-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.5773913-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.5853321-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:47:02.5932640-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.6089901-07:00,496,1.600000,9411.76,26.577,26.577,0.000
2025-10-31T17:47:02.6188670-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.6275943-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.6383801-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.6469423-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.6592842-07:00,498,1.606452,9485.71,26.373,26.373,0.000
2025-10-31T17:47:02.6681082-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.6764017-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.6874725-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.6937697-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.7090861-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.7179584-07:00,488,1.574194,9121.50,27.399,27.399,0.000
2025-10-31T17:47:02.7280561-07:00,497,1.603226,9448.67,26.475,26.475,0.000
2025-10-31T17:47:02.7352799-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.7431457-07:00,484,1.561290,8979.59,27.812,27.812,0.000
2025-10-31T17:47:02.7590232-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.7683702-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.7768396-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.7844981-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.7993077-07:00,487,1.570968,9085.82,27.502,27.502,0.000
2025-10-31T17:47:02.8095304-07:00,495,1.596774,9375.00,26.680,26.680,0.000
2025-10-31T17:47:02.8195464-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.8295020-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.8349523-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.8495058-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.8595406-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.8683028-07:00,496,1.600000,9411.76,26.577,26.577,0.000
2025-10-31T17:47:02.8759567-07:00,493,1.590323,9301.89,26.885,26.885,0.000
2025-10-31T17:47:02.8845389-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.8930843-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.9094093-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.9180826-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.9287776-07:00,492,1.587097,9265.54,26.987,26.987,0.000
2025-10-31T17:47:02.9348303-07:00,490,1.580645,9193.25,27.193,27.193,0.000
2025-10-31T17:47:02.9467197-07:00,494,1.593548,9338.37,26.782,26.782,0.000
2025-10-31T17:47:02.9596160-07:00,489,1.577419,9157.30,27.296,27.296,0.000
2025-10-31T17:47:02.9683873-07:00,491,1.583871,9229.32,27.090,27.090,0.000
2025-10-31T17:47:02.9766728-07:00,496,1.600000,9411.76,26.577,26.577,0.000
