seconds,temp_comp_c
10.967,31.177
10.992,31.177
11.012,31.177
11.033,31.056
11.050,31.056
11.067,30.934
11.092,30.812
11.113,30.812
11.133,30.691
11.150,30.570
11.168,30.691
11.192,30.449
11.208,30.449
11.233,30.328
11.251,30.328
11.267,30.207
11.292,30.087
11.309,30.087
11.333,29.967
11.351,29.967
11.368,29.846
11.392,29.367
11.409,29.726
11.433,29.607
11.450,29.607
11.467,29.487
11.492,29.367
11.509,29.367
11.535,29.367
11.550,29.248
11.575,28.891
11.593,29.010
11.613,29.010
11.635,28.891
11.654,28.891
11.673,28.772
11.694,28.654
11.715,28.654
11.735,28.535
11.751,28.535
11.771,28.417
11.795,28.299
11.811,28.063
11.832,28.299
11.852,28.181
11.872,28.181
11.892,28.063
11.912,27.945
11.933,27.945
11.954,27.710
11.974,27.828
11.995,27.710
12.015,27.593
12.035,27.593
12.054,27.593
12.075,27.476
12.095,27.359
12.114,27.359
12.128,27.242
12.155,27.242
12.175,27.009
12.188,27.593
12.212,27.009
12.228,26.893
12.250,26.893
12.269,26.893
12.296,26.544
12.311,26.660
12.331,26.660
12.352,26.660
12.372,26.544
12.392,26.428
12.413,26.197
12.436,26.197
12.454,26.197
12.474,26.197
12.495,26.197
12.517,26.197
12.536,26.197
12.557,25.966
12.567,25.966
12.587,25.851
12.609,25.851
12.637,25.735
12.649,25.735
12.669,25.735
12.694,25.620
12.710,25.620
12.737,25.391
12.753,25.506
12.771,25.391
12.792,25.276
12.813,25.276
12.835,25.162
12.854,25.047
12.877,25.162
12.895,25.047
12.916,24.933
12.937,24.933
12.956,24.819
12.977,24.819
12.997,24.819
13.016,24.705
13.037,24.591
13.048,24.477
13.073,24.477
13.094,24.477
13.117,24.477
13.138,24.363
13.150,24.363
13.178,24.363
13.191,24.249
13.218,24.136
13.234,23.909
13.253,24.136
13.273,24.022
13.296,23.909
13.314,23.909
13.338,23.909
13.358,23.796
13.376,23.796
13.396,23.683
13.419,23.683
13.438,26.081
13.457,23.006
13.478,24.591
13.498,23.457
13.519,23.570
13.529,23.344
13.549,23.344
13.579,22.894
13.590,23.231
13.611,23.457
13.631,23.119
13.658,23.006
13.678,23.006
13.697,23.006
13.713,22.894
13.736,22.894
13.755,22.894
13.775,22.782
13.797,22.670
13.816,22.445
13.836,22.782
13.857,22.670
13.879,22.670
13.899,22.445
13.919,22.110
13.939,22.445
13.960,22.334
13.980,22.222
14.000,22.222
14.020,22.110
14.040,22.222
14.059,22.110
14.079,22.110
14.100,21.998
14.116,21.775
14.136,22.222
14.157,21.775
14.179,21.887
14.197,21.887
14.220,21.775
14.239,21.664
14.259,21.775
14.280,21.664
14.300,21.775
14.321,21.664
14.341,21.441
14.361,21.887
14.381,21.330
14.391,21.330
14.417,21.219
14.437,21.219
14.455,21.108
14.479,21.108
14.493,21.108
14.514,21.108
14.534,20.997
14.555,20.887
14.578,20.997
14.601,20.776
14.619,20.776
14.641,20.776
14.657,20.665
14.678,20.665
14.698,20.665
14.719,20.555
14.739,20.555
14.759,20.444
14.781,20.444
14.802,20.444
14.821,20.444
14.842,20.334
14.861,20.665
